"rep_cv","method","input_type","disease","auroc","partial_auroc_0.9","partial_auroc_0.95","auprc","top_20_hits","top_100_hits"
"Rep03","mc","drugs","Alzheimers disease",0.907579237495977,0.0464258052068012,0.014023067746459,0.0771734232342782,1,9.66666666666667
"Rep03","mc","drugs","asthma",0.914613470158622,0.0501226642143075,0.0139412584586172,0.063676926624051,1.33333333333333,6.66666666666667
"Rep03","mc","drugs","chronic obstructive pulmonary disease",0.916304700003066,0.0577384763131856,0.0197786762836185,0.115882263477515,2.33333333333333,14.3333333333333
"Rep03","mc","drugs","rheumatoid arthritis",0.86645321967077,0.0355566883847026,0.0096429474229989,0.0500694799521668,0.333333333333333,7
"Rep03","mc","genetic","Alzheimers disease",0.806389592921591,0.0198355091718343,0.00431137758042304,0.0282526113046118,0,2.33333333333333
"Rep03","mc","genetic","asthma",0.818933059777507,0.0257063400143426,0.00593510938262626,0.0310482993785291,1,4
"Rep03","mc","genetic","chronic obstructive pulmonary disease",0.536944042411052,0.00676037547137724,0.00133568422423719,0.0120753914461855,0,1
"Rep03","mc","genetic","rheumatoid arthritis",0.709473678505218,0.0232444731322445,0.00789286632423411,0.0261140659140481,1,5.33333333333333
"Rep03","z","drugs","Alzheimers disease",0.91770380144587,0.0550594824097483,0.021270568661277,0.232175578765475,8.33333333333333,15
"Rep03","z","drugs","asthma",0.918221507450123,0.0554423568728791,0.0170708098424259,0.0850114845294844,1,10
"Rep03","z","drugs","chronic obstructive pulmonary disease",0.921373813480548,0.0656167244147052,0.0267218123552292,0.453395084469356,15.3333333333333,18.3333333333333
"Rep03","z","drugs","rheumatoid arthritis",0.874617371244565,0.043433737309906,0.0165537297092606,0.097781738286938,3,12
"Rep03","z","genetic","Alzheimers disease",0.81481116095389,0.0167238565910978,0.00347282801016428,0.0268812500713078,0,2.33333333333333
"Rep03","z","genetic","asthma",0.808851072236214,0.0207789916396388,0.00430307267571035,0.026191688944281,0.333333333333333,2.33333333333333
"Rep03","z","genetic","chronic obstructive pulmonary disease",0.511319398827287,0.00558660608437051,0.00136246466391611,0.0125457586836542,0,1
"Rep03","z","genetic","rheumatoid arthritis",0.706505123691271,0.0212596983499425,0.00690920049389615,0.0240503924139004,1,4.33333333333333
"Rep03","EGAD","drugs","Alzheimers disease",0.809806921278544,0.0409894662397888,0.0140568632177925,0.0688048704709043,1.66666666666667,9
"Rep03","EGAD","drugs","asthma",0.876969753562258,0.0418894646187812,0.0100705017996185,0.0568876622374578,3,4.66666666666667
"Rep03","EGAD","drugs","chronic obstructive pulmonary disease",0.894804634078107,0.0607452059007679,0.025229537794592,0.332498059606052,13,19
"Rep03","EGAD","drugs","rheumatoid arthritis",0.705581942447682,0.0249024305556066,0.00621721133084598,0.028841837641747,1,4.33333333333333
"Rep03","EGAD","genetic","Alzheimers disease",0.703297392650269,0.0122354113613983,0.00185720262574127,0.0185205006077407,0,0.666666666666667
"Rep03","EGAD","genetic","asthma",0.751404750885713,0.00584749810422025,0.000862460469285884,0.0153637301583062,0,0.333333333333333
"Rep03","EGAD","genetic","chronic obstructive pulmonary disease",0.56938229695601,0.0058953523853968,0.00164915515836532,0.0127808429047383,0,1
"Rep03","EGAD","genetic","rheumatoid arthritis",0.649300944844641,0.0121639381819216,0.002915450828915,0.0159989611285083,0.333333333333333,2
"Rep03","wsld","drugs","Alzheimers disease",0.914473335807511,0.0551330066758498,0.022269022656293,0.191138491317489,8.33333333333333,16
"Rep03","wsld","drugs","asthma",0.914702651459084,0.0458875800594092,0.0122433270314965,0.0926367290687502,3.33333333333333,5.33333333333333
"Rep03","wsld","drugs","chronic obstructive pulmonary disease",0.917009309401427,0.0606069476585793,0.0261117677408205,0.285774910961032,10.3333333333333,20
"Rep03","wsld","drugs","rheumatoid arthritis",0.868076453882848,0.0385272641183096,0.012239915708889,0.0727421666785583,3.66666666666667,5.66666666666667
"Rep03","wsld","genetic","Alzheimers disease",0.719420918598892,0.0198916293845926,0.00692931357660066,0.0248197491056057,0.333333333333333,5.66666666666667
"Rep03","wsld","genetic","asthma",0.617766983295822,0.00531746942742185,0.00177296590591521,0.00938549916327366,0,1
"Rep03","wsld","genetic","chronic obstructive pulmonary disease",0.647994469841521,0.00535475506560617,0.00242100677023517,0.0166581041165601,1.66666666666667,2
"Rep03","wsld","genetic","rheumatoid arthritis",0.67034451084299,0.00481888204746658,0.00111037128468824,0.0139889981684747,0.333333333333333,0.666666666666667
"Rep03","knn","drugs","Alzheimers disease",0.914548069616794,0.0561833744992006,0.0227079888349435,0.200637489504942,8.33333333333333,15.3333333333333
"Rep03","knn","drugs","asthma",0.913856392839876,0.0448455565353713,0.0122777219141794,0.0998094493167339,3,6
"Rep03","knn","drugs","chronic obstructive pulmonary disease",0.917693571452764,0.060613300389552,0.0262851254212883,0.289323998174383,9.33333333333333,20
"Rep03","knn","drugs","rheumatoid arthritis",0.867018222984511,0.0384370136127492,0.0117027770371023,0.0745023457128777,4,6.33333333333333
"Rep03","knn","genetic","Alzheimers disease",0.723747791078544,0.0198956077044839,0.00692940722597008,0.0265395676061237,0.333333333333333,4.66666666666667
"Rep03","knn","genetic","asthma",0.610640935364271,0.0049963871818445,0.00175720919230025,0.00910355427442405,0,1
"Rep03","knn","genetic","chronic obstructive pulmonary disease",0.658151249605006,0.0054911033574134,0.00238430915177685,0.0176942657278093,1.33333333333333,2
"Rep03","knn","genetic","rheumatoid arthritis",0.668086318324635,0.00540150202429668,0.00123711289670716,0.0142226857044082,0.333333333333333,0.666666666666667
"Rep03","COSNet","drugs","Alzheimers disease",0.49255904110148,0.0123238286473978,0.00460231850107852,0.0482085114282549,2,3
"Rep03","COSNet","drugs","asthma",0.461604944439513,0.0181898220400752,0.00695671857575668,0.0421143524658539,1.66666666666667,3.66666666666667
"Rep03","COSNet","drugs","chronic obstructive pulmonary disease",0.569340822216186,0.0398665798270451,0.0199184932578914,0.398581217301555,15,15.3333333333333
"Rep03","COSNet","drugs","rheumatoid arthritis",0.596591871598661,0.0120973466548769,0.00413097683081776,0.0207894326620399,1,2.33333333333333
"Rep03","COSNet","genetic","Alzheimers disease",0.716118132372732,0.0194239799857206,0.0062393838861763,0.029375010056925,1,4.33333333333333
"Rep03","COSNet","genetic","asthma",0.80150133207172,0.0352657618011556,0.0109348717915033,0.0378971848781548,0,6.66666666666667
"Rep03","COSNet","genetic","chronic obstructive pulmonary disease",0.458931114223178,0.0155628862136949,0.00511053383977259,0.0183688937495157,0,4.66666666666667
"Rep03","COSNet","genetic","rheumatoid arthritis",0.733152922592478,0.0150090518092331,0.00430406902809123,0.0211672627878824,0.333333333333333,2.66666666666667
"Rep03","random","drugs","Alzheimers disease",0.470001969602566,0.00614564561139337,0.00221104468855319,0.00905329851663821,0.333333333333333,1.33333333333333
"Rep03","random","drugs","asthma",0.509844681573963,0.0082833644900658,0.00251937339017675,0.00953724149867606,0.333333333333333,1
"Rep03","random","drugs","chronic obstructive pulmonary disease",0.486057217606625,0.00267683560017375,0.000506287816467414,0.00941626704147113,0,0.333333333333333
"Rep03","random","drugs","rheumatoid arthritis",0.547909808687523,0.00625567412977773,0.00162408488789948,0.0098913288920231,0.333333333333333,1.33333333333333
"Rep03","random","genetic","Alzheimers disease",0.556738810811429,0.00595706040758452,0.00174413940533441,0.0114755282582689,0.666666666666667,0.666666666666667
"Rep03","random","genetic","asthma",0.495012474224574,0.005604385931986,0.00171693340744131,0.0106911855014833,0.666666666666667,0.666666666666667
"Rep03","random","genetic","chronic obstructive pulmonary disease",0.551865001421331,0.0085801481708417,0.00272262591864854,0.0150224341113827,1,2.33333333333333
"Rep03","random","genetic","rheumatoid arthritis",0.526428722396961,0.00511996736883133,0.00135862315531727,0.00941370806352905,0.333333333333333,1
"Rep03","randomraw","drugs","Alzheimers disease",0.634436288254308,0.00252559513029144,0.000338407292741658,0.012595289763727,0,0
"Rep03","randomraw","drugs","asthma",0.740538433450772,0.010269196459411,0.000483118795968515,0.016744200791569,0,0.333333333333333
"Rep03","randomraw","drugs","chronic obstructive pulmonary disease",0.780063281255482,0.0290988425167372,0.00729244601896974,0.0403823965378468,0.333333333333333,3.33333333333333
"Rep03","randomraw","drugs","rheumatoid arthritis",0.691486005804135,0.00537626816060177,0.000831605849332804,0.0165121634217016,0.333333333333333,0.666666666666667
"Rep03","randomraw","genetic","Alzheimers disease",0.713973536585637,0.00801469773091826,0.00217870696697217,0.0175458857513577,0.333333333333333,1
"Rep03","randomraw","genetic","asthma",0.739736352314856,0.00467313217037387,0.00121147202148364,0.0132169171461959,0,0.333333333333333
"Rep03","randomraw","genetic","chronic obstructive pulmonary disease",0.777595589033541,0.0241581498082286,0.00392341276501806,0.0348472553733665,0,1
"Rep03","randomraw","genetic","rheumatoid arthritis",0.642370856498993,0.00495234762078823,0.000947987086180159,0.0114811428774944,0,0.666666666666667
"Rep03","pr","drugs","Alzheimers disease",0.703884616367715,0.013916584133498,0.00503946547708175,0.0280524195680983,1.66666666666667,3.66666666666667
"Rep03","pr","drugs","asthma",0.786442274751632,0.0139081856208155,0.00365495522453289,0.0197867419423721,0.666666666666667,2.33333333333333
"Rep03","pr","drugs","chronic obstructive pulmonary disease",0.753506036977707,0.00751944001870622,0.00190222335573384,0.0213007960725538,0.333333333333333,1.66666666666667
"Rep03","pr","drugs","rheumatoid arthritis",0.699623471321896,0.0161203218042501,0.00500659336637852,0.0190442226418583,0.666666666666667,3.66666666666667
"Rep03","pr","genetic","Alzheimers disease",0.702235474720655,0.0128326517769809,0.00452432723181146,0.0246393357754617,1.66666666666667,3.66666666666667
"Rep03","pr","genetic","asthma",0.788495391204029,0.013340758523866,0.00342826768432218,0.0190747285719659,0.333333333333333,2.33333333333333
"Rep03","pr","genetic","chronic obstructive pulmonary disease",0.753061187147424,0.00796801738934362,0.00199233483861971,0.0215779085254327,0.333333333333333,1.33333333333333
"Rep03","pr","genetic","rheumatoid arthritis",0.701325275659736,0.015777596687424,0.00468447928556746,0.0202318880991504,0.666666666666667,3.33333333333333
"Rep03","genetic","drugs","Alzheimers disease",0.538335049580812,0.0112895841335809,0.00388007110411082,0.0290187964965687,1.33333333333333,2.66666666666667
"Rep03","genetic","drugs","asthma",0.548583564805998,0.0137091178816803,0.00540555449834708,0.0171314869891787,1.66666666666667,3
"Rep03","genetic","drugs","chronic obstructive pulmonary disease",0.518183342670684,0.00838888690241444,0.0029493965832002,0.0222615230873473,1.33333333333333,2.66666666666667
"Rep03","genetic","drugs","rheumatoid arthritis",0.525739083217405,0.00962747472288816,0.00346658116024239,0.017094407920577,1,2.66666666666667
"Rep03","genetic","genetic","Alzheimers disease",0.540260833331129,0.0115127974566285,0.00390885508824444,0.0297242938256109,1.33333333333333,2.66666666666667
"Rep03","genetic","genetic","asthma",0.556258129731244,0.0150382776971687,0.00601008471796915,0.0201839693997291,1.33333333333333,3
"Rep03","genetic","genetic","chronic obstructive pulmonary disease",0.52087027640357,0.00884827294762677,0.00315440218259795,0.0211252935172108,1.33333333333333,2.66666666666667
"Rep03","genetic","genetic","rheumatoid arthritis",0.524392326365977,0.00936740795836304,0.00333061172045497,0.0155118051607329,0.666666666666667,2.66666666666667
"Rep04","raw","drugs","Alzheimers disease",0.927484837418083,0.0603336452931633,0.0232761786680321,0.236910489200692,7.33333333333333,16.6666666666667
"Rep04","raw","drugs","asthma",0.910144141805422,0.05819262799572,0.020043806633727,0.131992781011728,3.66666666666667,9.66666666666667
"Rep04","raw","drugs","chronic obstructive pulmonary disease",0.921265041824071,0.0653170817055461,0.0269483071131616,0.422161908825027,14.3333333333333,20.3333333333333
"Rep04","raw","drugs","rheumatoid arthritis",0.865674866468593,0.0414406968969796,0.015546207654731,0.0948306909230459,3.33333333333333,11.3333333333333
"Rep04","raw","genetic","Alzheimers disease",0.847565583998446,0.0284607952159736,0.00836772921297425,0.0415739033912516,0,6
"Rep04","raw","genetic","asthma",0.810924439313608,0.0128263341821457,0.00263799917220687,0.0224356617598662,0.333333333333333,1.66666666666667
"Rep04","raw","genetic","chronic obstructive pulmonary disease",0.575308658039636,0.00820491110329142,0.00223108339331758,0.0167260842914924,0.666666666666667,2
"Rep04","raw","genetic","rheumatoid arthritis",0.752209635626567,0.0130140560579438,0.00159553728412107,0.0195932109638536,0,0.666666666666667
"Rep04","gm","drugs","Alzheimers disease",0.519981843774938,0.0209958365582443,0.0102952588437777,0.111972081982644,5.66666666666667,7.33333333333333
"Rep04","gm","drugs","asthma",0.43745425341241,0.00623606114306383,0.00310215800916067,0.0421556983256604,1.66666666666667,1.66666666666667
"Rep04","gm","drugs","chronic obstructive pulmonary disease",0.665928358642562,0.0436397488262206,0.021564451038359,0.34797464083637,14,17
"Rep04","gm","drugs","rheumatoid arthritis",0.45693561621049,0.0014689863555707,0.0004593856917695,0.00691279619960003,0,0.333333333333333
"Rep04","gm","genetic","Alzheimers disease",0.447868267256741,0,0,0.00725784334405972,0,0
"Rep04","gm","genetic","asthma",0.340713779461716,0,0,0.00474847119017133,0,0
"Rep04","gm","genetic","chronic obstructive pulmonary disease",0.238174535450173,0.00232693077171732,0.000797059946544483,0.00655333621200991,0,0.666666666666667
"Rep04","gm","genetic","rheumatoid arthritis",0.372469923200296,3.9800529112916e-05,0,0.00576559490659263,0,0
"Rep04","mc","drugs","Alzheimers disease",0.907053894869239,0.0529047244130387,0.0159592193801519,0.0860081498939733,1.33333333333333,10.6666666666667
"Rep04","mc","drugs","asthma",0.895797509969158,0.0503585445957732,0.0139413464017386,0.060899655011344,1,6.66666666666667
"Rep04","mc","drugs","chronic obstructive pulmonary disease",0.917274363065424,0.0585938145516811,0.0207741854040769,0.121683707963498,2.66666666666667,15.3333333333333
"Rep04","mc","drugs","rheumatoid arthritis",0.870308735962634,0.0341454946233314,0.00937987134668092,0.0463123878940777,0.333333333333333,6.33333333333333
"Rep04","mc","genetic","Alzheimers disease",0.818917445184897,0.0188596740654412,0.00370421231883319,0.0275697881894981,0,2.66666666666667
"Rep04","mc","genetic","asthma",0.837581300663273,0.0354745503918758,0.00845868883524809,0.0383262686289089,1,4.66666666666667
